"dates","pur_app_kg","pur_app_kgha","rpt_runf_cms","conv_runf_cmha","rpt_bif_ugl","conv_bif_gha","runf_cmd","bif_ugcm","totl_bif_n_runf_kg","sub_area_ha","sub_perc_develop"
2009-01-01,0,0,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-02,0,0,0.00653478460541616,0.0365428792166434,0,0,564.605389907956,0,0,154.5049,0.93538998836
2009-01-03,0,0,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-04,0,0,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-05,0,0,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-06,0,0,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-07,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-08,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-09,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-10,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-11,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-12,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-13,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-14,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-15,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-16,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-17,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-18,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-19,0.63910728999,9.85414444444444e-05,0,0,0,0,0,0,0,154.5049,0.93538998836
2009-01-20,0,0,0,0,0,0,0,0,0,154.5049,0.93538998836
